,node,y,x,osmid,highway,ref
40119,19874793,51.2377755,-0.5663059,19874793,mini_roundabout,
40120,19874813,51.2367588,-0.5771333,19874813,,
40121,19874816,51.2368253,-0.5775075,19874816,,
40122,19874841,51.235128,-0.5780662,19874841,,
40123,19874866,51.2477379,-0.5828719,19874866,,
40124,19874898,51.2478907,-0.5826358,19874898,,
40125,19874900,51.2478519,-0.582481,19874900,,
40126,19874903,51.2475892,-0.5812109,19874903,,
40127,19874916,51.2479646,-0.5598003,19874916,,
40128,19874917,51.2482931,-0.5598327,19874917,,
40129,19875965,51.2458243,-0.5773818,19875965,,
40130,20048484,51.1011456,-0.1937651,20048484,,
40131,20048497,51.1133381,-0.1905921,20048497,,
40132,20048501,51.1127168,-0.1895478,20048501,,
40133,20048508,51.1135725,-0.1902322,20048508,,
40134,20048518,51.1147272,-0.1923306,20048518,,
40135,20048520,51.1148026,-0.192537,20048520,,
40136,20048526,51.1150583,-0.1922824,20048526,,
40137,20048530,51.1163001,-0.1916902,20048530,,
40138,20048571,51.1160517,-0.1915027,20048571,,
40139,20048579,51.1149715,-0.1920724,20048579,,
40140,20048580,51.1147866,-0.1921017,20048580,,
40141,20270914,51.2269456,-0.3350887,20270914,,
40142,20356097,51.4229663,-0.1604647,20356097,,
40143,20356917,51.4336917,-0.1851116,20356917,mini_roundabout,
40144,20411830,51.2356976,-0.3221058,20411830,,
40145,20411833,51.2355775,-0.3224509,20411833,,
40146,20411834,51.2355311,-0.323095,20411834,,
40147,20481221,51.2315728,-0.3330903,20481221,,
40148,20482709,51.2374925,-0.3146288,20482709,,
40149,20485433,51.151714,-0.3589355,20485433,,
40150,20576424,51.2875988,-0.0891982,20576424,mini_roundabout,
40151,20576518,51.2732023,-0.1519319,20576518,,
40152,20601723,51.2446902,-0.32385,20601723,,
40153,20626611,51.2157303,-0.3284584,20626611,,
40154,20629477,51.2454098,-0.2671677,20629477,,
40155,20629478,51.245298,-0.2662978,20629478,,
40156,20630830,51.292573,-0.3280701,20630830,,
40157,20696056,51.1727899,-0.3187661,20696056,,
40158,20822419,51.2385743,-0.2024988,20822419,,
40159,20829740,51.2091136,-0.5490087,20829740,,
40160,21041995,51.3994705,-0.2441805,21041995,,
40161,21042240,51.3987632,-0.2559335,21042240,,
40162,21042241,51.3985963,-0.2554351,21042241,,
40163,21093909,51.427903,-0.2234791,21093909,,
40164,21094222,51.4146666,-0.2490837,21094222,,
40165,21094223,51.4148526,-0.249454,21094223,,
40166,21095827,51.1714874,-0.1909742,21095827,,
40167,21095832,51.1693804,-0.1891372,21095832,,
40168,21095834,51.1691363,-0.188597,21095834,,
40169,21095836,51.1691068,-0.1881274,21095836,,
40170,21098284,51.4574426,-0.3227491,21098284,,
40171,21099148,51.3858599,-0.2114457,21099148,,
40172,21099154,51.3840141,-0.1901207,21099154,,
40173,21155243,51.4073284,-0.1637641,21155243,,
40174,21155270,51.4122043,-0.178498,21155270,traffic_signals,
40175,21155355,51.4079967,-0.2180052,21155355,,
40176,21155363,51.4063618,-0.2329359,21155363,,
40177,21155370,51.4051512,-0.2360902,21155370,,
40178,21259729,51.3324435,-0.5636862,21259729,mini_roundabout,
40179,21315499,51.4214122,-0.2076278,21315499,crossing,
40180,21315500,51.4219569,-0.2082424,21315500,crossing,
40181,21378368,51.3218001,-0.2046038,21378368,,
40182,21378369,51.3218827,-0.2045619,21378369,,
40183,21378370,51.3220026,-0.2043967,21378370,,
40184,21378372,51.3218859,-0.2048924,21378372,,
40185,21378373,51.3219783,-0.2047733,21378373,,
40186,21378374,51.3219721,-0.2046299,21378374,,
40187,21378375,51.3216204,-0.2046615,21378375,,
40188,21378376,51.3220126,-0.2050826,21378376,,
40189,21378418,51.3266412,-0.1942274,21378418,,
40190,21381690,51.3624057,-0.1062045,21381690,,
40191,21381691,51.3623744,-0.1059206,21381691,,
40192,21381812,51.3688481,-0.1045214,21381812,,
40193,21381817,51.3683862,-0.1036414,21381817,,
40194,21381822,51.3676651,-0.0990381,21381822,traffic_signals,
40195,21381870,51.3681869,-0.1028722,21381870,mini_roundabout,
40196,21381877,51.3603346,-0.1302144,21381877,traffic_signals,
40197,21382000,51.3670981,-0.132183,21382000,,
40198,21382589,51.3621796,-0.0959803,21382589,mini_roundabout,
40199,21382610,51.3595926,-0.1377991,21382610,traffic_signals,
40200,21389899,51.3993719,-0.2428638,21389899,,
40201,21389903,51.3996819,-0.2428174,21389903,,
40202,21389906,51.3993948,-0.2438314,21389906,,
40203,21389908,51.3996134,-0.2436435,21389908,,
40204,21389915,51.3996785,-0.2420768,21389915,,
40205,21389942,51.4097843,-0.2344794,21389942,,
40206,21389945,51.4095529,-0.229572,21389945,,
40207,21389946,51.4096479,-0.2288517,21389946,,
40208,21390083,51.4225788,-0.1058238,21390083,traffic_signals,
40209,21390102,51.4154674,-0.1245612,21390102,,
40210,21390346,51.4112642,-0.0875995,21390346,,
40211,21390351,51.3974958,-0.092804,21390351,mini_roundabout,
40212,21390557,51.393275,-0.1140782,21390557,,
40213,21390566,51.3986324,-0.0989768,21390566,,
40214,21390567,51.3989349,-0.0983241,21390567,,
40215,21390572,51.3976451,-0.0930621,21390572,,
40216,21390574,51.3936313,-0.1144184,21390574,,
40217,21390709,51.3831067,-0.1075275,21390709,,
40218,21390710,51.3807748,-0.1128771,21390710,,
40219,21391300,51.3649879,-0.099004,21391300,,
40220,21391344,51.3658596,-0.0890515,21391344,mini_roundabout,
40221,21391366,51.3672205,-0.0962972,21391366,traffic_signals,
40222,21391471,51.3361587,-0.0775431,21391471,,
40223,21391472,51.3359124,-0.0773229,21391472,,
40224,21394354,51.3458082,-0.1037153,21394354,,
40225,21408517,51.4571485,-0.1944042,21408517,,
40226,21442119,51.4198912,-0.0784584,21442119,,
40227,21469871,51.2153483,-0.1704476,21469871,,
40228,21503559,51.3110864,-0.6138363,21503559,,
40229,21503566,51.3026461,-0.6472627,21503566,,
40230,21503876,51.2674017,-0.5998203,21503876,,
40231,21503879,51.2674815,-0.6000142,21503879,,
40232,21503897,51.2720119,-0.6103397,21503897,,
40233,21504993,51.3033273,-0.6470107,21504993,,
40234,21505066,51.28136,-0.6451837,21505066,,
40235,21505934,51.2968017,-0.6448422,21505934,,
40236,21508975,51.383858,-0.1041446,21508975,,
40237,21508976,51.387021,-0.0965293,21508976,traffic_signals,
40238,21515927,51.3977044,-0.1729571,21515927,traffic_signals,
40239,21515928,51.399644,-0.1704672,21515928,,
40240,21515931,51.405435,-0.1640182,21515931,,
40241,21516753,51.4295749,-0.104235,21516753,,
40242,21516754,51.4298648,-0.1016625,21516754,,
40243,21527995,51.3683749,-0.6874332,21527995,,
40244,21529316,51.4384018,-0.6513204,21529316,,
40245,21529816,51.4357169,-0.6543607,21529816,,
40246,21544876,51.3904977,-0.2223447,21544876,,
40247,21554260,51.4446229,-0.4763137,21554260,,
40248,21561065,51.1625159,-0.1727617,21561065,,
40249,21585744,51.3707715,-0.6843873,21585744,,
40250,21585748,51.3667311,-0.686318,21585748,,
40251,21585749,51.3656642,-0.6863784,21585749,,
40252,21586146,51.1646135,-0.173352,21586146,,
40253,21586370,51.1695437,-0.1829765,21586370,,
40254,21746615,51.1331562,-0.1257611,21746615,,
40255,21746616,51.1332478,-0.1261871,21746616,,
40256,21746626,51.1366907,-0.0932472,21746626,,
40257,21746628,51.1367213,-0.0929713,21746628,,
40258,21746633,51.1363607,-0.0928954,21746633,,
40259,23782147,51.3850804,-0.2950448,23782147,,
40260,23821913,51.395263,-0.299018,23821913,,
40261,24640960,51.2380553,-0.168624,24640960,,
40262,24966060,51.3093455,-0.1728243,24966060,mini_roundabout,
40263,25231561,51.4588609,-0.1920858,25231561,,
40264,25264267,51.4206249,-0.2102984,25264267,,
40265,25264270,51.420527,-0.2102683,25264270,,
40266,25284612,51.4263217,-0.0787224,25284612,,
40267,25588552,51.4389411,-0.7173703,25588552,,
40268,25588556,51.4449275,-0.7109139,25588556,,
40269,25588572,51.4378873,-0.6814233,25588572,,
40270,25588585,51.4495687,-0.6633033,25588585,,
40271,25892177,51.1265835,-0.1683294,25892177,,
40272,25892180,51.1262669,-0.1699818,25892180,,
40273,25892182,51.1268139,-0.1685286,25892182,,
40274,25958622,51.3406773,-0.4752487,25958622,,
40275,26121532,51.1531406,-0.3578958,26121532,,
40276,26160585,51.1181731,-0.1621611,26160585,,
40277,26160610,51.1180018,-0.1629664,26160610,,
40278,26164502,51.1328886,-0.1264417,26164502,,
40279,26201476,51.2387968,-0.5760832,26201476,,
40280,26315727,51.2281064,-0.6257815,26315727,,
40281,26318335,51.2750501,-0.7370082,26318335,,
40282,26318411,51.2758583,-0.7324994,26318411,,
40283,26318418,51.2761375,-0.7293233,26318418,,
40284,26318419,51.2760731,-0.7291192,26318419,,
40285,26318422,51.2758518,-0.7293342,26318422,,
40286,26318908,51.2748417,-0.7287584,26318908,,
40287,26403822,51.4168011,-0.2614922,26403822,,
40288,26406321,51.2284034,-0.6206366,26406321,,
40289,26407081,51.2488219,-0.588076,26407081,,
40290,26407090,51.2494081,-0.588541,26407090,,
40291,26463765,51.4030101,-0.161315,26463765,,
40292,26463940,51.4010597,-0.1685157,26463940,,
40293,26542524,51.3990355,-0.1643585,26542524,mini_roundabout,
40294,26544223,51.2241804,-0.1992858,26544223,,
40295,26609790,51.281625,-0.5140187,26609790,,
40296,26609792,51.2817832,-0.5147016,26609792,,
40297,26609811,51.2475772,-0.5715422,26609811,,
40298,26667482,51.0662187,-0.319464,26667482,,
40299,26671615,51.3258769,-0.2326467,26671615,traffic_signals,
40300,26724438,51.1683811,-0.648679,26724438,,
40301,26724443,51.1684538,-0.648408,26724443,,
40302,26724450,51.1687814,-0.6488737,26724450,,
40303,26724452,51.1688764,-0.648668,26724452,,
40304,26724458,51.1689891,-0.6489039,26724458,,
40305,26724471,51.1688474,-0.648425,26724471,,
40306,26724482,51.1686931,-0.6483205,26724482,,
40307,26724491,51.1683922,-0.6487725,26724491,,
40308,26724500,51.1685307,-0.648978,26724500,,
40309,26724502,51.1714488,-0.6521637,26724502,traffic_signals,
40310,26724507,51.1726049,-0.6506257,26724507,traffic_signals,
40311,26724526,51.1784943,-0.6507995,26724526,,
40312,26724532,51.178636,-0.650761,26724532,,
40313,26724543,51.1791297,-0.6530336,26724543,,
40314,26779744,51.4527718,-0.101147,26779744,,
40315,26992694,51.4390583,-0.0539223,26992694,traffic_signals,
40316,27012139,51.3435146,-0.6494106,27012139,,
40317,27012143,51.3441157,-0.6503865,27012143,,
40318,27012151,51.3440341,-0.6505369,27012151,,
40319,27015836,51.2177827,-0.5809622,27015836,,
40320,27152094,51.4144936,-0.2019734,27152094,,
40321,27152142,51.4185645,-0.2039714,27152142,,
40322,27152175,51.4195159,-0.2029098,27152175,,
40323,27159932,51.4196727,-0.202537,27159932,,
40324,27208662,51.2472906,-0.5872312,27208662,,
40325,27463526,51.4316591,-0.1490217,27463526,,
40326,27561512,51.4329971,-0.3385504,27561512,,
40327,27561532,51.4394339,-0.3328993,27561532,mini_roundabout,
40328,27682197,51.2394546,-0.5749023,27682197,,
40329,28838977,51.12001,-0.1882376,28838977,,
40330,28838981,51.1254069,-0.1880039,28838981,,
40331,28875513,51.2520425,-0.5715315,28875513,,
40332,28875886,51.312838,-0.6000651,28875886,,
40333,28875889,51.3123624,-0.6008571,28875889,,
40334,28876955,51.2996382,-0.7099059,28876955,,
40335,28885988,51.0574946,-0.198124,28885988,mini_roundabout,
40336,28885990,51.0535909,-0.2003874,28885990,,
40337,28885991,51.052237,-0.203723,28885991,mini_roundabout,
40338,28886009,51.0328609,-0.2611682,28886009,,
40339,28886014,51.0226974,-0.2625107,28886014,,
